lat_bin_center,lon_bin_center,fishing_days,fishing_hours,fishing_kwh
-41.625,-62.375,1,0.5230555555555555,876.6162946408972
-46.125,-66.125,1,0.8523611111111112,1395.6108919143471
-46.375,-66.125,3,18.48819444444444,25099.88953976301
-45.375,-63.375,10,55.0441666666667,94573.4909426842
-43.875,-63.375,7,48.18944444444445,82796.130156686
-46.375,-64.125,2,2.4348611111111116,4183.428130229252
-46.875,-64.125,1,3.9427777777777777,6774.237508467745
-50.375,-63.875,1,2.737638888888889,3755.260067520484
-45.125,-64.375,1,0.9772222222222223,1013.2202567034446
-42.375,-59.625,3,8.48513888888889,11531.13757904685
-37.375,-54.625,3,13.908611111111112,12206.19148082188
-49.625,-65.125,1,1.975277777777778,2201.7425702323276
-47.625,-60.875,3,11.808611111111109,28662.740832107735
-40.125,-54.875,2,16.547083333333333,20221.046639644715
-47.875,-62.375,4,13.350000000000001,17335.5907400248
-44.375,-61.125,1,3.3523611111111107,3736.707946681037
-51.875,-63.625,2,7.0741666666666685,10488.20293948636
-38.375,-55.875,2,3.242916666666667,3993.93791450176
-42.125,-60.625,4,14.245277777777774,20767.000889936287
-40.625,-57.875,4,11.967777777777778,16524.885559553
-46.125,-64.875,2,11.60013888888889,12362.746635039435
-47.625,-61.125,3,9.196388888888892,16403.84081249299
-38.375,-56.375,3,4.937777777777779,7587.549820563687
-44.125,-59.875,1,1.6540277777777779,1875.773835113654
-46.875,-62.125,1,5.107777777777779,5644.458841432478
-50.125,-67.875,1,0.5,327.5325868295001
-45.625,-65.875,3,4.1025,2687.4048749360477
-45.125,-63.875,1,0.5873611111111111,980.4961857436416
-43.125,-62.625,1,0.7008333333333334,1169.91812562365
-42.875,-62.125,1,3.9250000000000003,4183.0344453037505
-45.875,-67.375,2,1.4438888888888888,0
-48.625,-60.875,7,31.549722222222222,73131.68572534945
-45.625,-63.375,9,25.88583333333333,23644.702434185238
-55.125,-65.375,87,283.42847222222196,1011394.7931196964
-55.125,-66.875,3,7.117222222222223,26135.614377684964
-42.375,-61.375,1,0.17638888888888887,261.51524979675
-43.875,-62.125,1,1.6112499999999996,1770.7391143741997
-43.125,-63.875,5,23.23999999999999,25540.404665977585
-50.125,-64.625,4,21.527499999999996,43498.58497468308
-49.625,-66.625,5,5.521666666666669,13402.600791810071
-46.375,-62.375,2,22.862222222222222,36253.114040085005
-38.125,-56.125,1,4.002638888888889,6347.069969389149
-43.375,-60.125,1,9.375000000000004,12831.4579018125
-45.875,-63.625,2,14.82555555555555,14060.389762417388
-41.375,-62.125,6,52.07777777777783,49389.97737873813
-46.125,-64.375,1,14.086249999999987,13359.240707619474
-43.375,-62.375,2,15.51763888888889,14716.75379398943
-47.875,-65.875,33,146.4913888888889,231417.7899534731
-41.875,-58.125,2,13.439027777777778,13964.832795483862
-44.125,-62.125,22,552.8677777777776,897940.0636376535
-39.625,-58.375,11,76.18402777777777,110474.41361075598
-42.875,-63.875,3,12.173611111111112,17827.312532628046
-40.375,-59.375,4,30.458055555555553,41304.680237577515
-43.125,-59.625,3,6.281944444444443,8781.41713265684
-44.625,-63.625,63,1348.3543055555558,1752259.6225958576
-43.125,-62.875,14,179.48555555555558,322515.16738506436
-44.125,-61.625,7,159.34527777777777,259898.59278774986
-43.625,-63.625,57,1101.2580555555558,1448674.841054959
-45.625,-63.625,23,159.67652777777778,209801.45046444712
-44.375,-62.875,53,1158.3673611111114,1691115.4836586195
-42.375,-61.625,15,457.471388888889,754313.7179632841
-46.125,-64.125,9,57.804722222222225,100801.7741414196
-38.625,-55.875,6,22.493750000000002,33253.22747535424
-39.875,-55.875,4,9.878194444444443,7894.971690181192
-42.125,-58.625,32,438.42513888888885,693740.0543986252
-39.375,-57.875,3,12.695416666666668,15872.179257581323
-44.875,-65.625,24,121.19375,159820.19952060317
-47.375,-61.625,6,32.42444444444444,36794.53673080296
-48.375,-61.125,3,18.671805555555554,21207.72185341409
-44.375,-60.125,4,14.97861111111111,20050.01108468127
-44.125,-61.625,4,22.25,27344.79075829396
-46.375,-60.875,2,10.868749999999999,12310.064880775939
-45.125,-61.125,29,295.50722222222214,466130.83410643565
-53.125,-64.375,30,184.30666666666653,503159.0007664886
-47.875,-63.625,2,8.685694444444444,11450.997763740366
-51.625,-63.625,1,2.080694444444444,5057.727811220661
-42.875,-62.125,15,299.10361111111115,327212.18499966076
-46.125,-61.375,24,134.45,211073.48365438293
-45.375,-60.875,20,94.47583333333336,145760.74928197594
-44.125,-60.625,34,181.0668055555556,273617.879141939
-42.625,-58.875,23,189.99958333333333,248512.43460485505
-37.875,-56.125,2,5.749722222222223,8303.952350353566
-47.375,-61.625,22,129.43625,212296.74970142284
-44.875,-60.625,16,139.98305555555555,226851.14601798743
-35.625,-55.875,5,14.29125,8942.702879326001
-40.125,-59.875,7,24.192083333333333,26663.881200941963
-46.875,-65.125,1,1.6213888888888885,2371.7526894921525
-46.875,-64.375,4,137.72597222222217,195776.49081896883
-46.125,-67.125,2,2.2680555555555557,1159.7192389630509
-43.625,-62.125,1,4.202638888888889,5763.070715838747
-46.375,-63.875,5,18.445277777777775,23294.710319338046
-44.125,-61.875,8,92.35347222222227,107591.12954140596
-37.625,-55.625,3,40.95097222222222,51246.987377794794
-48.125,-62.625,7,41.18472222222222,78389.35866856447
-47.375,-63.875,6,86.99902777777777,116057.80050519893
-47.875,-62.125,5,9.599722222222226,23301.161121046585
-39.625,-61.625,1,2.320972222222222,3583.3645584610895
-40.625,-60.875,4,9.381805555555555,7907.138025816776
-54.625,-63.625,1,3.13375,2451.2421208658675
-41.625,-57.375,7,32.14277777777778,25142.31536354855
-43.875,-59.625,11,72.93111111111118,57047.247380009365
-44.375,-59.625,8,61.678611111111145,48245.45975654122
-41.125,-57.375,39,258.0681944444445,288384.7353818348
-41.625,-57.625,1,2.1005555555555553,1643.0698859183342
-40.125,-55.375,3,10.9375,8555.392324521874
-40.375,-54.875,2,9.13013888888889,7141.661272851994
-47.375,-63.625,2,13.468194444444446,12588.860647791598
-40.625,-60.625,17,122.1043055555556,116197.31184305923
-43.875,-64.875,1,2.750138888888889,3061.578929324492
-53.125,-64.375,5,35.854166666666636,40731.11062036541
-49.625,-66.625,12,49.75097222222222,56499.361652203464
-50.625,-68.875,13,43.54347222222222,49562.436606425385
-42.875,-64.375,1,2.6106944444444444,2426.002650251341
-44.375,-62.375,4,8.923194444444448,8797.972117465713
-45.125,-62.625,6,52.35486111111115,81064.88844356913
-47.125,-62.625,36,262.3772222222224,325794.88149747986
-41.625,-62.125,4,37.21888888888889,43518.95668341803
-41.375,-62.125,4,13.564861111111115,15860.994799532002
-47.125,-66.125,1,1.095,850.5277884039749
-45.875,-65.875,12,50.82888888888887,35263.64598185408
-46.625,-64.875,12,80.28694444444446,61488.44038028223
-46.625,-66.375,24,113.18527777777786,80640.23573622089
-45.625,-66.125,2,3.1919444444444443,2090.93164180988
-40.875,-57.625,2,3.665138888888889,5731.868424526187
-38.125,-55.625,3,7.526527777777778,11421.92900432495
-37.625,-55.625,1,0.7998611111111111,1265.8294118215777
-42.875,-59.625,36,542.3919444444423,909023.1650000352
-46.125,-65.375,4,32.401944444444446,40123.435322248464
-44.875,-65.625,2,16.415138888888883,28203.478825147755
-46.375,-64.375,1,1.1804166666666667,2028.1190849819423
-47.875,-63.125,9,59.6084722222222,81901.18956149246
-49.875,-63.625,6,48.87805555555557,61916.96994072744
-52.875,-65.125,6,25.11861111111111,44167.51354809797
-49.625,-64.125,3,12.269027777777778,17627.9160832789
-52.125,-65.625,3,11.904166666666669,16329.122844461504
-41.125,-57.125,2,3.567083333333333,5456.859866594588
-35.875,-56.375,11,47.972083333333316,24980.159293977733
-38.625,-58.875,5,13.779166666666663,13976.568293654002
-39.125,-56.625,5,42.65319444444444,46907.46442551809
-44.125,-60.125,4,130.80375000000004,142213.99542721905
-49.625,-64.875,2,4.89375,5579.15513574135
-51.625,-66.875,1,3.999722222222222,4419.978402098447
-38.875,-55.375,1,3.058333333333333,3102.147301948
-45.375,-63.875,5,47.39847222222222,48124.48753828165
-47.375,-61.375,7,44.83527777777777,51329.40672181007
-49.875,-67.625,2,3.339444444444446,3814.979979155219
-45.625,-64.125,14,74.87708333333333,58504.59749259456
-47.625,-61.625,4,20.17,32171.77373829941
-47.875,-63.125,28,93.49694444444452,213808.64522285896
-43.125,-61.875,3,50.915972222222194,57741.985816062646
-40.875,-57.375,2,26.931111111111115,33280.91148142957
-38.125,-55.625,1,4.980972222222223,7898.4340300566655
-49.625,-66.375,3,7.491666666666674,4907.529925995342
-50.125,-67.375,2,10.43041666666667,6832.60270508573
-50.875,-68.375,6,33.072777777777745,22805.488012978898
-49.125,-66.625,1,0.8609722222222221,563.9929182655751
-45.125,-65.125,2,6.2404166666666665,4847.166928054161
-44.125,-63.875,13,64.858194444444493,108269.36115449975
-41.625,-60.625,7,38.283750000000005,63907.99482783987
-41.625,-61.625,4,14.761666666666665,24642.0091287721
-50.125,-62.875,1,0.6779166666666667,3910.332319060454
-52.375,-63.625,6,23.917500000000008,60068.10194275779
-48.875,-61.125,5,33.31930555555556,89321.30674987998
-46.875,-64.625,1,0.25305555555555553,269.69174661512506
-48.875,-66.875,2,1.9919444444444439,1528.7302640434339
-53.375,-62.125,7,11.054166666666667,39625.63237039006
-54.375,-65.125,3,10.322500000000009,38088.69598462815
-53.375,-65.625,1,4.730416666666667,17454.628461834327
-42.375,-59.625,1,5.6779166666666665,5900.066447351472
-39.125,-56.125,3,6.967638888888889,9554.709957417044
-54.125,-63.375,8,43.020277777777885,248147.87840600297
-52.875,-64.875,14,66.67444444444446,149835.50970514765
-43.875,-62.625,3,22.945416666666656,25216.66208675272
-44.375,-61.875,1,5.381527777777779,5914.2167455096205
-43.375,-59.875,2,2.4505555555555554,3885.898280297795
-43.875,-64.375,1,1.9468055555555557,1512.1572818440536
-52.875,-67.625,1,2.2054166666666664,1713.0302831134854
-44.375,-63.125,13,89.38097222222233,84767.90647601159
-45.125,-64.625,5,12.570277777777777,16157.057462936007
-42.875,-61.375,4,31.72958333333333,42205.14844432693
-46.875,-63.375,13,171.13805555555558,244288.4552533671
-42.625,-59.875,46,251.46472222222226,299558.6540489794
-42.875,-64.375,1,2.276944444444444,2081.549300875687
-45.875,-67.375,15,45.07222222222223,66503.81983058283
-43.375,-64.125,10,19.004583333333333,26547.26378369484
-43.875,-63.375,58,1955.2261111111115,2717328.189511704
-42.625,-64.875,30,89.99861111111112,143186.0964243888
-46.125,-63.625,18,341.34194444444444,550136.3373661743
-42.625,-60.625,2,7.369027777777779,10083.471734388248
-43.875,-65.125,2,3.5624999999999996,0
-38.125,-55.875,3,25.00263888888889,40646.69050761052
-46.375,-67.375,8,13.144166666666667,16508.083703135497
-38.875,-56.125,5,7.8348611111111115,13682.512160438519
-40.125,-59.625,3,30.420555555555556,33218.684683711646
-39.375,-59.375,4,31.881527777777766,19319.380027001705
-45.375,-63.125,11,38.800972222222214,46671.94582436881
-42.625,-58.875,21,242.24611111111108,275771.71157200704
-46.625,-61.875,55,495.5648611111113,820845.1106344938
-45.125,-61.875,67,1042.601666666667,1332068.7639549398
-45.375,-61.875,72,694.6997222222224,963871.3792179779
-45.375,-64.375,12,36.30430555555555,33836.28093195042
-46.625,-63.375,18,238.6088888888889,277026.57044480805
-43.875,-64.375,1,6.352361111111112,11531.199608814804
-41.875,-59.625,4,11.034861111111109,17817.475528696486
-43.125,-62.125,9,38.72527777777778,60821.669489542706
-37.125,-56.625,24,147.1148611111111,83642.9859185614
-50.625,-68.625,26,168.05138888888902,307024.09921867395
-45.875,-63.625,23,510.33847222222226,731850.9634914171
-36.625,-55.375,4,34.14236111111111,21364.4706387
-44.625,-65.125,1,12.100000000000001,12545.728931780002
-48.125,-62.875,17,156.15319444444452,330960.66148675204
-48.375,-63.375,21,77.68708333333333,139215.14821680848
-41.375,-64.375,1,6.193611111111112,3144.0707522961065
-45.875,-64.375,5,15.344027777777764,16342.882078184119
-57.125,-67.125,6,44.176250000000024,34554.985158963136
-43.625,-59.125,3,5.667083333333333,4432.833943078934
-38.125,-57.125,1,2.018611111111111,2151.317148904625
-45.875,-61.875,3,55.447083333333325,69944.07220227495
-41.875,-62.625,1,9.262222222222224,10179.040605067377
-42.625,-65.125,2,1.953888888888889,3261.674235290032
-46.375,-63.375,2,8.52069444444445,14223.802435371636
-41.875,-58.625,1,2.3754166666666663,3521.807336436075
-51.625,-66.375,1,1.5154166666666669,2726.190370370146
-47.125,-63.875,2,4.913888888888889,6288.721680288573
-48.625,-61.375,2,6.323749999999999,8464.733704888331
-44.125,-60.125,4,20.186111111111117,33830.96448834525
-42.375,-63.125,1,0.6444444444444445,1080.058313099778
-45.125,-65.125,1,1.3218055555555552,1491.255608388218
-46.375,-63.125,1,1.6194444444444445,2782.429524754611
-36.875,-54.375,1,1.9243055555555557,2225.1138543531806
-50.375,-68.875,1,4.013611111111111,5505.530182700366
-36.125,-56.875,7,55.60222222222221,27217.7703381772
-44.375,-61.625,1,3.651944444444445,5654.574622263152
-42.125,-64.875,1,5.477222222222225,2000.382182726202
-41.125,-64.875,2,17.69902777777778,8984.580171712556
-39.625,-60.375,1,1.6166666666666667,1418.7860122303
-38.375,-56.125,3,68.39527777777778,74683.93203059566
-42.375,-59.875,1,3.8516666666666666,4237.855871018829
-50.125,-64.875,13,132.8644444444445,159961.1518813011
-52.375,-63.625,11,76.85333333333332,109086.55334736782
-46.625,-66.625,3,34.99097222222223,48181.38545049489
-43.875,-62.875,1,5.792222222222223,5880.9432684963995
-45.125,-64.125,1,1.6113888888888888,1636.0709716356998
-56.625,-66.625,5,22.488888888888887,27482.11645129867
-45.125,-64.125,45,183.75694444444412,141025.42015358116
-45.625,-61.625,2,8.907083333333334,13625.895732763995
-46.125,-61.375,5,58.92166666666667,64035.5715640984
-49.875,-65.125,1,8.284166666666666,9429.277554126458
-39.375,-57.625,2,23.61305555555555,26778.723050047258
-43.125,-61.375,2,16.38513888888889,21454.026180104764
-48.875,-66.125,2,3.835000000000001,2512.174940982264
-44.875,-63.375,3,13.946249999999994,23280.814258471582
-45.625,-63.625,2,4.201666666666665,4477.889527223249
-51.125,-64.875,1,0.8169444444444445,1211.20684984605
-50.375,-67.375,2,8.59277777777779,6594.58122826936
-48.875,-66.375,2,1.9579166666666665,1502.6154324515614
-54.125,-63.375,72,285.331805555555,1025210.5773265576
-41.625,-58.125,1,0.7769444444444444,1151.9026042228502
-40.625,-62.125,1,2.1972222222222224,3759.8992812050838
-53.125,-62.125,2,1.6444444444444442,5051.866110467403
-40.125,-60.375,2,4.580416666666667,6281.116664055192
-52.875,-63.875,6,13.550138888888895,37378.102932072994
-44.125,-62.875,14,119.76972222222238,131625.09347191418
-41.875,-60.875,5,27.981111111111105,30750.813286637687
-43.375,-62.625,3,36.18361111111109,39765.23537238128
-41.375,-61.625,1,3.2152777777777777,3533.541116952222
-49.625,-63.625,2,1.1162500000000004,2863.693053158888
-53.875,-66.625,2,8.565555555555559,8313.4488494841
-44.625,-64.375,8,23.664444444444445,23938.603723919656
-40.375,-57.125,1,1.5818055555555555,1643.6940576034317
-40.625,-59.375,19,98.27680555555555,85125.04851211514
-38.125,-57.625,27,27.727777777777767,36449.44073715248
-44.875,-60.625,4,34.996944444444445,43860.78701888936
-42.125,-58.375,13,61.54083333333334,85565.56166952207
-43.625,-59.625,4,15.013472222222221,20676.650737565746
-43.625,-65.125,31,210.84944444444446,40971.058111710176
-40.375,-57.625,21,111.87319444444447,131534.89951019917
-42.125,-58.875,47,253.2570833333333,469319.5719561513
-43.125,-62.125,4,16.25875,28124.253932664284
-43.625,-63.125,44,717.0836111111113,1068113.3133289083
-43.875,-62.875,33,461.2654166666667,673947.8609973585
-44.125,-63.875,73,3163.669305555556,4461926.3321595
-41.375,-61.125,8,42.74222222222223,44447.67710577402
-42.875,-64.875,21,91.2513888888889,128955.0239266178
-40.375,-57.125,28,333.3609722222223,369971.5702287265
-39.875,-59.125,6,78.51944444444445,111928.45867740005
-43.625,-64.875,28,120.91152777777779,23494.83653614397
-43.625,-63.625,1,6.4762499999999985,0
-37.625,-55.375,10,169.74777777777777,214543.15577932732
-48.125,-60.875,15,122.29722222222225,138869.66556023312
-46.125,-61.625,4,9.224305555555556,10494.70553422655
-46.125,-61.375,6,23.72,26969.601713400083
-44.375,-61.375,1,4.510138888888889,5108.232533045008
-42.625,-58.625,13,70.03875,76491.55953565263
-43.375,-59.625,39,476.58624999999944,542886.255425271
-40.875,-56.875,24,125.65388888888889,173607.64691437685
-40.875,-58.375,11,93.35986111111113,93185.58566707205
-40.875,-60.125,5,8.289444444444444,13165.92439417175
-46.375,-66.625,1,0.8361111111111111,761.2685442989083
-41.375,-59.125,1,0.8893055555555556,1158.0007753480181
-49.625,-67.125,30,146.22513888888895,277668.00442373427
-47.625,-64.875,2,4.824722222222222,7868.614832196665
-43.375,-60.125,4,14.64388888888889,21324.854119140855
-42.875,-60.125,1,0.36430555555555555,474.377016045268
-41.625,-58.125,33,275.10152777777773,317257.7943912687
-42.625,-61.625,10,201.90041666666664,312866.02486676787
-37.625,-55.125,17,275.42972222222227,318058.8988304237
-42.625,-61.125,6,90.48430555555555,109478.86086140349
-44.625,-60.375,9,51.16861111111112,86134.95700417896
-46.875,-64.875,3,6.8711111111111105,9826.395369559583
-36.375,-56.375,5,17.932916666666667,10034.482339891789
-43.125,-62.875,11,56.15291666666667,50229.61105606014
-44.875,-63.375,16,86.79319444444457,112837.32320485156
-43.625,-62.375,1,0.3779166666666667,273.0035908300004
-38.875,-59.875,4,42.32069444444445,20716.34722327154
-43.875,-64.875,2,8.746944444444445,6700.856622198376
-41.125,-57.125,9,45.962500000000006,35952.20294544791
-40.375,-56.125,8,48.75666666666667,38137.8205046191
-39.625,-55.625,4,10.003472222222221,7824.788979983339
-45.375,-67.125,8,152.25097222222223,246542.9511399207
-51.125,-68.375,8,34.03486111111111,38023.84273790809
-47.875,-63.375,10,67.92319444444449,77238.33424759672
-47.375,-62.125,7,37.598749999999995,43397.46560801534
-45.375,-61.375,12,46.272222222222226,61288.123168621736
-41.625,-60.625,2,1.268888888888889,1714.9374052698054
-45.875,-65.625,4,11.002222222222223,7348.921111167498
-46.125,-67.375,2,1.6306944444444442,1266.621862462084
-45.625,-66.375,2,0.9668055555555557,689.7800840848035
-40.125,-56.625,2,1.2029166666666666,1748.5998730014499
-46.125,-61.875,5,107.79930555555558,143823.76504453894
