year,mmsi,on_fishing_list,on_fishing_list_nn,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,length,tonnage,engine_power,days,hours,fishing_days,fishing_hours,fishing_kwh
2014,701000885,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,49.9106715806,1089.06465721,1925.40027063,23,544.5865277777773,2,9.326111111111112,17956.496857258786
2016,725015600,TRUE,TRUE,Chile,CHL,unknown,trawlers,trawlers,72.84,1758,1864,28,229.32388888888786,18,50.24416666666671,93655.12666666656
2016,412331091,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,68.852547994,1449,1470,12,87.90458333333335,8,27.341527777777767,40192.045833333315
2016,224547000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,69.25,1454,1118.36677167,149,2914.299444444443,138,2336.0608333333307,2612572.8125997363
2015,770576182,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,28.0411970096,163.817907319,448.669414282,76,1255.743472222223,75,1080.563611111112,484815.84249166516
2015,770576184,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.8609933404,192.316076762,469.289698487,63,991.2106944444449,62,878.529444444445,412284.8180952848
2015,740353000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,73.3829855378,2587.15897972,3167.08329263,137,3249.280555555517,126,2399.4952777777717,7599401.404994397
2014,224506000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,61.2,1267,1449.6,194,4427.477499999989,182,3727.745277777772,5403739.554666653
2014,441050000,TRUE,TRUE,South Korea,KOR,NA,trawlers,trawlers,71.1485747928,2073.15622626,2945.6839468,41,848.744166666667,24,450.98722222222216,1328465.8207119247
2016,412420418,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,56.8491917468,2020,1219.11933615,25,246.4865277777778,25,245.56111111111113,299368.29876203416
2016,701006083,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.1778817935,1299.16368927,2108.00107171,257,6108.776388888862,155,2991.6718055555484,6306447.372315815
2016,701006576,TRUE,FALSE,Argentina,ARG,NA,NA,NA,NA,NA,NA,83,1909.5872222222224,15,146.36805555555577,0
2014,740349000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,51.128934326,1005.82468866,1470.72547922,203,4797.45541666667,154,3058.71972222222,4498537.02926494
2014,224547000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,69.25,1454,1118.36677167,206,4701.6098611111165,193,3894.095000000002,4355026.453726287
2016,770576114,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,30.7040998367,187.214151489,471.125861936,79,1299.8751388888895,73,1074.3556944444435,506156.7525709887
2016,701000681,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,53.5298446804,713.783081681,1175.31737033,188,4490.638333333201,107,1965.1845833333275,2309715.5766963954
2014,701006377,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.8189969416,625.787235764,1541.70135815,298,7120.512638888884,168,3184.335138888888,4909293.808429772
2016,701000753,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,26.6361557975,216.750585195,624.788440395,182,4227.70597222217,104,1366.254027777777,853619.7231986471
2015,740359000,FALSE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,72.6534863477,2620.70207384,3078.46257053,135,3200.211666666594,122,2425.0194444444496,7465331.592529903
2016,412699080,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,66.1762269864,1099.41265238,1246.30328857,24,310.66263888888886,8,78.13236111111111,97376.61859651655
2014,725015600,TRUE,TRUE,Chile,CHL,unknown,trawlers,trawlers,72.84,1758,1864,22,315.8706944444444,1,11.161805555555556,20805.605555555554
2014,701006066,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.3870665642,1125.10115006,1794.78798151,232,5491.406666666646,107,1974.0909722222214,3543074.751351841
2015,701006034,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,50.8217577881,924.065100594,2557.12744999,280,6683.624305555473,159,2469.3343055555324,6314402.53593812
2016,701056000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,29.9321597217,325.858964971,961.338997393,174,4094.3830555555487,71,1146.0306944444444,1101723.998778824
2015,412328784,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,58.02,1266,882,7,78.15875,3,25.948194444444443,22886.3075
2015,701006001,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,20.2252391339,90.448354259,365.218371935,58,1277.177083333335,22,351.78402777777785,128477.98989773712
2016,701006066,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.3870665642,1125.10115006,1794.78798151,359,8557.083888888095,41,782.1083333333322,1403718.6369054874
2014,416639000,FALSE,TRUE,Taiwan,TWN,unknown,squid_jigger,squid_jigger,57.2,869,1343,23,495.5226388888888,5,44.48597222222223,59744.66069444444
2016,441864000,TRUE,TRUE,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,51.91,628,1407.80022253,17,276.77180555555526,2,5.679722222222224,7995.914208353033
2015,701007039,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.660572471,915.303917644,1309.19008139,153,3645.4180555555317,71,1321.1862499999984,1729683.9341688363
2015,701000668,TRUE,TRUE,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,36.6983643148,471.121680444,948.38872713599994,210,4917.472638888778,119,2378.1569444444194,2255417.237471337
2016,416536000,FALSE,TRUE,Taiwan,TWN,NA,purse_seines,purse_seines,73.7312161109,1381.64096483,2382.37262041,49,1075.2983333333325,38,614.5390277777775,1464060.9539511586
2014,416233800,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,73.3415307388,1518.43468968,2321.19320283,77,1835.760833333333,32,285.7172222222222,663204.8741536908
2014,440502000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,60.09,1020,1765,109,2510.353472222221,50,455.5044444444443,803965.3444444444
2015,701000509,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,37.2955565374,500.940646942,1042.74084021,333,7558.550416666654,146,2326.105000000001,2425524.682116684
2014,412420816,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,63.8535350159,1496,1099.15013779,18,166.29666666666665,10,61.589305555555555,67695.8936877793
2015,701006037,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,53.6334302516,1205.00450774,1913.09114386,356,8481.981944444366,55,1026.6808333333365,1964134.009820804
2016,701000551,FALSE,TRUE,Argentina,ARG,motor_passenger,trawlers,trawlers,57.3646562057,777.860238404,1381.21079028,346,8219.981388888615,118,1630.1223611111104,2251542.5946433656
2016,770576305,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,46.6907713054,616.167535206,974.29741707,55,942.5193055555567,45,721.9406944444444,703384.9538749442
2016,412420382,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.2203284556,942,1140.14006045,22,235.27736111111105,12,67.84,77347.101700928
2016,770576186,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,52.0602175838,1170.17593527,2984.55206497,39,325.92305555555515,6,15.991666666666665,47727.96177231192
2016,701000546,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,46.5870585838,763.195160364,1543.90669744,312,7474.9484722216075,102,1274.8395833333243,1968233.3708699942
2016,701000660,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.2053276977,932.861585198,1728.10274614,190,4539.814861111018,122,1925.6593055555234,3327737.1340601225
2015,701006040,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,38.6310698121,512.201333167,1314.44079438,332,7660.910694444234,173,2901.599999999993,3813981.4089729777
2016,412424547,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.3802394833,965,1192.1095104,8,114.18333333333331,2,18.135277777777777,21619.237112634666
2015,412679190,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,52.3188748041,799.521908356,1208.44148184,34,345.31208333333336,18,120.70236111111112,145861.74012269793
2014,770576185,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,30.2175683699,193.678665833,494.019042901,83,1286.2179166666665,81,1189.8097222222223,587788.6602065269
2016,440038000,FALSE,TRUE,South Korea,KOR,unknown,drifting_longlines,drifting_longlines,65.24,1037,1617,6,60.99624999999994,2,0.6694444444444444,1082.4916666666666
2015,412217992,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,67.85,1419,2e3,51,362.8933333333332,36,134.60152777777782,269203.05555555667
2014,200006169,FALSE,TRUE,Invalid MMSI,NA,NA,squid_jigger,squid_jigger,57.4290783748,1164.62276241,1266.0193027,11,171.72819444444445,1,7.179583333333333,9089.491085343208
2016,770576098,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,25.279283364,151.793137637,337.467153333,11,116.4423611111111,10,113.7261111111111,38378.82697629913
2016,701006056,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,55.8499353609,894.748820819,1446.29431683,364,8672.442777776956,68,1309.7593055555576,1894297.4400402252
2016,701000831,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,55.3092848552,1216.00302286,2607.79569226,218,5212.570555555207,133,1830.4224999999667,4773367.910515314
2016,576990000,FALSE,TRUE,Vanuatu,VUT,NA,drifting_longlines,drifting_longlines,79.7729591004,1965.05605413,2683.22366225,22,433.1319444444439,9,84.67250000000003,227195.2555418636
2014,740359000,FALSE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,72.6534863477,2620.70207384,3078.46257053,158,3629.743749999999,133,2636.105416666667,8115151.85717972
2015,770576118,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,31.6106073583,219.551581038,549.951327355,31,332.8024999999999,28,310.3937499999999,170701.45481519622
2015,701000646,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.2225141779,793.556236116,1624.91030975,250,5978.725277777558,70,1234.16111111111,2005401.1133369654
2016,412328784,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,58.02,1266,882,18,153.9115277777778,16,138.29069444444445,121972.39250000002
2016,770576130,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,35.6246116829,308.427488748,472.543427549,6,48.29902777777777,6,48.29902777777777,22823.38813339547
2016,412420001,FALSE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,47.6342642183,678.599298849,1225.23261883,7,59.29833333333333,4,10.580277777777777,12963.301449615521
2015,770576151,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,33.1707578946,212.281560911,542.021521996,22,320.80986111111116,22,315.0741666666667,170776.97935828796
2016,701041000,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,40.2438990525,763.204326517,1353.67083018,366,8779.074444443788,169,2877.861805555468,3895677.5794691774
2015,740335000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,86.7572589204,3912.17560314,4173.53664304,111,2626.6424999999663,101,1769.2652777778032,7384093.468063358
2014,701068000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,70.3821007022,2287.45925214,3528.10643552,365,8758.748888888818,223,3669.1443055555487,12945131.63728223
2016,701000764,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.0916544456,827.026234862,1906.063122,366,8763.631111110923,170,3164.449166666631,6031639.85802707
2014,701000668,TRUE,TRUE,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,36.6983643148,471.121680444,948.38872713599994,202,4792.34388888888,111,2077.687916666665,1970455.798673347
2016,701054000,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.4909020936,653.131387174,1091.98152621,25,563.6780555555554,9,161.06138888888893,175876.06125239126
2016,412371205,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,65.1,1253,1324,22,93.77916666666671,15,28.55458333333332,37806.26833333334
2015,412420377,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,948,1323,1,0.1951388888888889,1,0.1951388888888889,258.16875000000005
2014,701000768,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.639007381,855.923752817,1206.77103749,148,3476.4799999999955,64,672.6047222222222,811679.8984567841
2015,412329695,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,70.87,1040.1507621,2100,3,42.59236111111112,1,0.8122222222222222,1705.6666666666665
2015,770576113,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,31.0961432648,164.838827488,480.994072797,90,1543.3409722222232,89,1439.2087500000007,692250.8782675794
2014,701094000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.1036521015,714.615015039,1629.15298273,320,7624.459305555523,167,2780.239861111101,4529436.0624339795
2014,701000509,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,37.2955565374,500.940646942,1042.74084021,269,6134.629583333333,128,2225.6080555555554,2320732.4138281443
2014,412326879,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,57.3123589666,955,1314.23177917,26,234.3386111111111,10,57.03402777777778,74955.9317996201
2016,416004564,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,73.0151927269,1658.67769995,2260.32879563,27,571.5593055555544,20,234.76361111110987,530642.9503605268
2016,412331055,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,72.3382726708,1655,2100,9,54.954722222222244,5,8.954722222222221,18804.916666666664
2015,412420418,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,56.8491917468,2020,1219.11933615,25,307.8872222222222,18,167.0352777777778,203635.93695807527
2015,701006060,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,41.0844280278,577.524518723,1237.92161676,195,4645.519444444405,141,2624.1413888888833,3248481.3507402022
2014,701100000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,51.5164185372,1006.95995034,1818.76312197,274,6517.1733333333395,104,1868.8597222222347,3399013.1429128787
2016,412439602,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,69.29,1596,2400,1,1.2561111111111112,1,1.2561111111111112,3014.666666666667
2014,416862000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,66.0728541136,1142.50038217,1736.87437551,66,1521.5769444444436,29,250.59805555555556,435257.3412470758
2015,770576183,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.8166647457,163.997432922,480.533945373,3,38.80541666666669,2,14.882361111111113,7151.479701187927
2015,701000631,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.0562430924,877.793325331,1338.68654812,219,4994.994027777774,67,962.8790277777777,1288993.2019529752
2015,224724000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,57.48,1108,1302.43,81,1757.9026388888944,61,1168.4712500000007,1521852.0101374995
2016,701000539,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.2929077095,1134.81390597,1783.10947287,311,7371.248472221841,166,3059.133055555545,5454769.130130857
2014,701000902,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,33.3648094781,397.737102028,908.618979454,322,7248.434861111067,167,2854.7933333333353,2593919.4050854156
2014,770576123,FALSE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.6721423957,150.82860488,431.951595015,100,1684.8212500000004,95,1581.8140277777777,683267.0923157128
2016,412401580,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,57.555733385,971,1385.61063934,18,176.4429166666667,16,143.33222222222224,198602.6520713563
2015,701000772,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,49.7008023801,776.858687645,1835.2099463,284,6771.097777777596,165,2548.894166666654,4677755.926732692
2016,701000919,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,40.785742245,748.89421879,1341.69267588,221,5291.788472221581,123,1879.0499999999554,2521107.62261227
2015,701000675,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,62.2006816309,935.456163543,1538.96635992,202,4770.4888888888945,48,574.4672222222218,884085.7298766873
